direction,entry,entry_level,zone_size_at_entry,tp,sl,rr,regime,adx,atr,plus_di,minus_di,confidence,confidence_bucket,position_size_multiplier,bos,fvg,liquidity_sweep,bos_strength,range,volume,fvg_size,signal_type,has_fvg,nearest_level,last_swing_low,last_swing_high,timestamp,confidence_threshold_used,entry_type,zone_entry_type,htf_filter_variant,htf_filter_applied,entry_mode,candles_since_bos,ema_position,initial_risk,mtf_tf,position_size,risk_amount,trade_risk,stop_distance,max_leverage,requested_size,actual_size,capital_before_entry,risk_percent,allocated_capital,log_message,sizing_warning,capital_after_entry,symbol,bars_alive,max_r,mfe_r,mae_r,max_r_reached,max_price_since_entry,min_price_since_entry,original_sl,scale_level,realized_pnl,realized_r,mfe_valid,mae_valid,partial_tp_hits,tp1_taken,tp1_price,signal_id,entry_bar_index,exit_time,exit_price,pnl,exit_reason,exit_type,capital_after_exit,anomaly_flags
SHORT,15.683,,0.335464,,11.333,0.7662547007150039,TREND,34.7682,0.4473,15.107,38.5819,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.5800000000000001,,,BOS,False,,,17.53,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,1.8470000000000013,15m,0.2713840803395368,1.0024927927742497,1.0024927927742497,1.8470000000000013,3.0,8.512233063929912,8.512233063929912,100.24927927742498,0.01,4.256116531964956,"ENTRY NEARUSDT: notional=8.512233, capital=100.25, units=0.542768, risk_amount=1.0025, trade_risk=1.0025",False,100.24927927742498,NEARUSDT,40,2.706009745533295,3.035733622089873,0.0,3.035733622089873,15.683,10.076,17.53,0,0.4900312155511238,0.7662547007150039,True,True,1,True,13.835999999999999,9,480,2022-01-22 16:00:00,11.333,1.660288039996175,take_profit,TP,108.94969278562465,
SHORT,128.715,,2.101339,,124.095,0.01823370881360181,TREND,32.9488,2.8018,19.4264,44.2065,4.0,4_to_5,1.0,BEARISH_BOS,True,,,3.2700000000000102,,,BOS,True,,,144.03,2022-01-21 00:30:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,15.314999999999998,15m,0.06545823002117204,1.0024927927742497,1.0024927927742497,15.314999999999998,3.0,8.42545607717516,8.42545607717516,100.24927927742498,0.01,8.42545607717516,"ENTRY SOLUSDT: notional=8.425456, capital=100.25, units=0.065458, risk_amount=1.0025, trade_risk=1.0025",False,100.24927927742498,SOLUSDT,16,0.7009467841984983,0.8596147567744047,0.0,0.8596147567744047,128.715,115.55,144.03,0,0.0,0.01823370881360181,True,True,0,False,113.4,10,480,2022-01-21 16:00:00,124.095,0.2792492504803117,take_profit,TP,102.46579426301896,
SHORT,2465.05,1.0,38.196429,,2794.0,0.0006042026087562291,TREND,36.0235,50.9286,19.3128,40.1262,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,88.20000000000027,,,BOS,False,,,3272.0,2022-01-22 13:00:00,2.5,zone,full,NONE,False,zone,,BELOW,328.9499999999998,15m,0.001523776854802022,1.0555791618901196,0.5012463963871249,328.9499999999998,3.0,7.91018517409102,3.756186135929725,105.55791618901196,0.01,3.756186135929725,"SCALE-IN ETHUSDT L1: notional=7.910185, capital=105.56, units=0.003209, risk_amount=1.0556, trade_risk=1.0556",False,101.80173005308224,ETHUSDT,164,0.8616811065511489,0.9425444596443239,0.7750417996656026,0.9425444596443239,2720.0,2155.0,3272.0,1,0.4841375263733539,0.0006042026087562291,True,True,1,True,2794.0,8,480,2022-01-29 09:00:00,2546.25,0.3497162521377014,timeout,timeout,108.36227169492835,
SHORT,17.81,1.0,0.346607,,18.4,-0.21306871030102825,TREND,31.2955,0.4621,15.3014,36.1669,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.5899999999999999,,,BOS,True,,,19.62,2022-01-24 10:00:00,2.5,zone,full,NONE,False,zone,,BELOW,1.8100000000000023,15m,0.6019320043404669,1.0894969278562465,1.0894969278562465,1.8100000000000023,3.0,10.720408997303714,10.720408997303714,108.94969278562465,0.01,10.720408997303714,"ENTRY FILUSDT: notional=10.720409, capital=108.95, units=0.601932, risk_amount=1.0895, trade_risk=1.0895",False,108.94969278562465,FILUSDT,13,0.46961325966850653,0.5580110497237551,0.49723756906077404,0.5580110497237551,18.71,16.8,19.62,0,0.0,-0.21306871030102825,True,True,0,False,15.999999999999996,11,562,2022-01-24 23:00:00,18.4,-0.3856543656448616,stop_loss,trailing_stop,108.01255544279066,
SHORT,86.86,,2.3625,,94.27,-0.03642555992002124,TREND,32.8239,3.15,14.6485,34.4218,5.0,5_plus,1.25,BEARISH_BOS,True,,,3.4299999999999926,,,BOS,True,,,102.0,2022-01-24 11:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,15.14,15m,0.07196148796936899,1.0894969278562465,1.0894969278562465,15.14,3.0,6.250574845019391,6.250574845019391,108.94969278562465,0.01,6.250574845019391,"ENTRY SOLUSDT: notional=6.250575, capital=108.95, units=0.071961, risk_amount=1.0895, trade_risk=1.0895",False,108.94969278562465,SOLUSDT,10,0.3309114927344785,0.40356671070013206,0.6324306472919421,0.40356671070013206,96.435,80.75,102.0,0,0.0,-0.03642555992002124,True,True,0,False,71.72,12,562,2022-01-24 20:00:00,94.27,-0.5514829771891216,stop_loss,trailing_stop,108.39820980843552,
SHORT,19.76,,0.213214,,19.38,0.3387145393631593,TREND,33.8633,0.2843,9.2965,40.201,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.3099999999999987,,,BOS,True,,,20.78,2022-01-30 20:00:00,2.5,momentum,momentum,NONE,False,momentum,,ABOVE,1.0199999999999996,15m,1.0623752126953765,1.0836227169492836,1.0836227169492836,1.0199999999999996,3.0,20.99253420286064,20.99253420286064,108.36227169492835,0.01,20.99253420286064,"ENTRY FILUSDT: notional=20.992534, capital=108.36, units=1.062375, risk_amount=1.0836, trade_risk=1.0836",False,108.36227169492835,FILUSDT,13,0.6274509803921576,0.8235294117647061,0.2941176470588209,0.8235294117647061,20.06,18.92,20.78,0,0.0,0.3387145393631593,True,True,0,False,18.740000000000002,13,716,2022-01-31 09:00:00,19.38,0.34548883015042237,take_profit,TP,109.26585537963875,
SHORT,10.447,1.0,0.136554,,10.259,0.35265720599605865,TREND,30.3594,0.1821,7.1793,39.0349,3.5,3_to_4,0.5,BEARISH_BOS,False,SWEEP_LOW,,0.13899999999999935,,,BOS,False,,,11.146,2022-01-30 21:00:00,2.5,zone,full,NONE,False,zone,,BELOW,0.6990000000000016,15m,1.5502470914868112,1.0836227169492836,1.0836227169492836,0.6990000000000016,3.0,16.195431364762715,16.195431364762715,108.36227169492835,0.01,16.195431364762715,"ENTRY NEARUSDT: notional=16.195431, capital=108.36, units=1.550247, risk_amount=1.0836, trade_risk=1.0836",False,108.36227169492835,NEARUSDT,10,0.48068669527896674,0.6065808297567933,0.13018597997138895,0.6065808297567933,10.538,10.023,11.146,0,0.0,0.35265720599605865,True,True,0,False,9.747999999999998,14,717,2022-01-31 07:00:00,10.259,0.24650738699124555,take_profit,TP,108.6087790819196,
SHORT,147.1,,1.955357,,144.65,0.043885558812498594,TREND,32.9392,2.6071,10.8219,35.6164,3.5,3_to_4,0.5,BEARISH_BOS,False,,,1.8499999999999943,,,BOS,False,,,154.2,2022-01-31 00:00:00,2.5,momentum,momentum,NONE,False,momentum,,BELOW,7.099999999999994,,0.1526229178801809,1.0836227169492836,1.0836227169492836,7.099999999999994,3.0,22.45083122017461,22.45083122017461,108.36227169492835,0.01,22.45083122017461,"ENTRY AAVEUSDT: notional=22.450831, capital=108.36, units=0.152623, risk_amount=1.0836, trade_risk=1.0836",False,108.36227169492835,AAVEUSDT,8,0.6619718309859144,0.788732394366197,0.0,0.788732394366197,147.1,141.5,154.2,0,0.0,0.043885558812498594,True,True,0,False,140.0,15,720,2022-01-31 08:00:00,144.65,0.3115874675687398,take_profit,TP,108.92036654948834,
SHORT,155.95,,2.051786,,153.25,0.04463202991854608,TREND,37.7016,2.7357,14.8825,39.1645,3.0,3_to_4,0.5,,True,,,1.9499999999999886,,,BOS,True,,,163.4,2022-02-02 22:00:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,7.450000000000017,,0.14666557769078994,1.0926585537963875,1.0926585537963875,7.450000000000017,3.0,22.87249684087869,22.87249684087869,109.26585537963875,0.01,22.87249684087869,"ENTRY AAVEUSDT: notional=22.872497, capital=109.27, units=0.146666, risk_amount=1.0927, trade_risk=1.0927",False,109.26585537963875,AAVEUSDT,2,0.6375838926174482,0.7449664429530162,0.0,0.7449664429530162,155.95,150.4,163.4,0,0.0,0.04463202991854608,True,True,0,False,148.49999999999997,16,790,2022-02-03 00:00:00,153.25,0.33250862289316907,take_profit,TP,109.59836400253192,
SHORT,37191.5,,267.133929,,36755.5,0.00015806810429572134,TREND,37.5822,356.1786,10.6488,46.0543,3.0,3_to_4,0.5,,True,,,234.5,,,BOS,True,,,38707.5,2022-02-02 22:30:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1516.0,15m,0.000720751024931654,1.0926585537963875,1.0926585537963875,1516.0,3.0,26.80581174374561,26.80581174374561,109.26585537963875,0.01,26.80581174374561,"ENTRY BTCUSDT: notional=26.805812, capital=109.27, units=0.000721, risk_amount=1.0927, trade_risk=1.0927",False,109.26585537963875,BTCUSDT,17,0.5438654353562006,0.6536939313984169,0.0,0.6536939313984169,37191.5,36200.5,38707.5,0,0.0,0.00015806810429572134,True,True,0,False,35675.5,17,790,2022-02-03 15:00:00,36755.5,0.23963124611231357,take_profit,TP,110.04481569267065,
SHORT,15.995,,0.214607,,15.69,0.15019640089065067,TREND,33.5425,0.2861,11.5577,48.003,3.0,3_to_4,0.5,,True,,,0.17600000000000193,,,BOS,True,,,17.372,2022-02-02 22:45:00,2.5,momentum,,NONE,False,momentum,3.0,BELOW,1.3770000000000007,15m,0.7935065750155316,1.0926585537963875,1.0926585537963875,1.3770000000000007,3.0,12.692137667373427,12.692137667373427,109.26585537963875,0.01,12.692137667373427,"ENTRY LINKUSDT: notional=12.692138, capital=109.27, units=0.793507, risk_amount=1.0927, trade_risk=1.0927",False,109.26585537963875,LINKUSDT,15,0.4306463326071167,0.5432098765432092,0.0,0.5432098765432092,15.995,15.247,17.372,0,0.0,0.15019640089065067,True,True,0,False,14.617999999999999,18,790,2022-02-03 13:00:00,15.69,0.20682044402642608,take_profit,TP,109.80518444655834,
SHORT,68.405,3.0,1.048125,,67.63,0.04179873868331573,TREND,39.1778,1.3975,12.8546,24.4314,3.5,3_to_4,0.5,,False,SWEEP_LOW,,0.6650000000000063,,,BOS,False,,,72.32,2022-02-03 06:00:00,2.5,momentum,full,NONE,False,momentum,3.0,BELOW,3.914999999999992,15m,0.27994473563865174,1.0959836400253193,1.0959836400253193,3.914999999999992,3.0,19.149619641361973,19.149619641361973,109.59836400253192,0.01,19.149619641361973,"ENTRY AVAXUSDT: notional=19.149620, capital=109.60, units=0.279945, risk_amount=1.0960, trade_risk=1.0960",False,109.59836400253192,AVAXUSDT,9,0.7241379310344863,0.8735632183908069,0.08301404853129081,0.8735632183908069,68.73,64.985,72.32,0,0.0,0.04179873868331573,True,True,0,False,64.49000000000001,19,798,2022-02-03 15:00:00,67.63,0.16364206194518077,take_profit,TP,110.20845775461584,
SHORT,2663.0,1.0,24.361607,,2620.4,0.03677134991421905,TREND,31.4818,32.4821,15.9868,23.7493,3.5,3_to_4,0.5,BEARISH_BOS,False,,,45.40000000000009,,,BOS,False,,,2682.25,2022-02-03 16:00:00,2.5,zone,full,NONE,False,zone,,BELOW,32.48210000000017,15m,0.03392898173289758,1.1020845775461583,1.1020845775461583,32.48210000000017,3.0,90.35287835470625,90.35287835470625,110.20845775461584,0.01,90.35287835470625,"ENTRY ETHUSDT: notional=90.352878, capital=110.21, units=0.033929, risk_amount=1.1021, trade_risk=1.1021",False,110.20845775461584,ETHUSDT,1,1.1098420360752534,1.908743584928304,0.0,1.908743584928304,2663.0,2601.0,2695.4821,0,0.0,0.03677134991421905,True,True,0,False,2630.5179,20,808,2022-02-03 17:00:00,2620.4,1.194410665048661,take_profit,TP,111.4028684196645,
LONG,424.15,1.0,3.289286,,433.35,0.0418142056933436,TREND,30.9465,4.3857,34.8534,9.3648,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.5,,,BOS,True,,410.35,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,13.799999999999955,15m,0.04036335812306699,1.1140286841966451,1.1140286841966451,13.799999999999955,3.0,34.240236695797726,34.240236695797726,111.4028684196645,0.01,17.120118347898863,"ENTRY BNBUSDT: notional=34.240237, capital=111.40, units=0.080727, risk_amount=1.1140, trade_risk=1.1140",False,111.4028684196645,BNBUSDT,28,1.2355072463768164,1.5181159420289938,0.20289855072463506,1.5181159420289938,445.1,421.35,410.35,0,0.5082984134510082,0.0418142056933436,True,True,1,True,437.94999999999993,21,892,2022-02-08 08:00:00,433.35,0.8311852452936439,take_profit,TP,114.74253164224388,
LONG,22.03,1.0,0.241607,,22.34,0.17121197621401898,TREND,38.6961,0.3221,34.0355,6.9845,4.0,4_to_5,1.0,BULLISH_BOS,True,,,0.620000000000001,,,BOS,True,,20.76,,2022-02-07 04:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,1.2699999999999996,15m,0.8771879403123193,1.1140286841966451,1.1140286841966451,1.2699999999999996,3.0,19.324450325080395,19.324450325080395,111.4028684196645,0.01,19.324450325080395,"ENTRY DOTUSDT: notional=19.324450, capital=111.40, units=0.877188, risk_amount=1.1140, trade_risk=1.1140",False,111.4028684196645,DOTUSDT,14,0.4685039370078733,0.5118110236220463,0.299212598425199,0.5118110236220463,22.68,21.65,20.76,0,0.0,0.17121197621401898,True,True,0,False,23.3,22,892,2022-02-07 18:00:00,22.34,0.21743920979180403,take_profit,TP,112.65748825080728,
LONG,127.85,3.0,1.152857,,137.71,0.13572250235843236,TREND,34.8299,1.5371,32.4814,2.6952,4.0,4_to_5,1.0,,True,SWEEP_HIGH,,1.3700000000000045,,,BOS,True,,120.56,,2022-02-07 07:45:00,2.5,momentum,full,NONE,False,momentum,19.0,ABOVE,7.289999999999992,15m,0.07640800303132005,1.1140286841966451,1.1140286841966451,7.289999999999992,3.0,19.537526375108534,19.537526375108534,111.4028684196645,0.01,9.768763187554267,"ENTRY LTCUSDT: notional=19.537526, capital=111.40, units=0.152816, risk_amount=1.1140, trade_risk=1.1140",False,111.4028684196645,LTCUSDT,19,1.4156378600823052,1.6488340192043929,0.18930041152263333,1.6488340192043929,139.87,126.47,120.56,0,0.5288822078999704,0.13572250235843236,True,True,1,True,135.14,23,895,2022-02-08 02:00:00,137.71,1.253858146142956,take_profit,TP,113.91134639695024,
LONG,435.4,1.0,3.289286,,433.35,-0.02360940397287307,TREND,30.9465,4.3857,34.8534,9.3648,4.0,4_to_5,1.0,BULLISH_BOS,True,,,7.5,,,BOS,True,,410.35,,2022-02-07 18:00:00,2.5,zone,full,NONE,False,zone,,ABOVE,8.899999999999977,15m,0.11451402164128532,1.1265748825080728,1.0191747926074368,8.899999999999977,3.0,55.11356222966474,49.859405022615626,112.65748825080728,0.01,49.859405022615626,"SCALE-IN BNBUSDT L1: notional=55.113562, capital=112.66, units=0.126581, risk_amount=1.1266, trade_risk=1.1266",False,62.79808322819165,BNBUSDT,14,0.6516853932584299,1.0898876404494462,1.0168539325842672,1.0898876404494462,445.1,426.35,410.35,1,0.5082984134510082,-0.02360940397287307,True,True,1,True,437.94999999999993,21,892,2022-02-08 08:00:00,433.35,0.13426689636367117,take_profit,TP,114.87679853860755,
SHORT,11.812,,0.235875,,11.969,-0.20172268212960845,TREND,36.3601,0.3145,10.7881,43.2432,4.0,4_to_5,1.0,,True,,,0.21700000000000053,,,BOS,True,,,12.853,2022-02-11 00:00:00,2.5,momentum,,NONE,False,momentum,6.0,BELOW,1.0410000000000004,15m,1.1035235210240875,1.1487679853860755,1.1487679853860755,1.0410000000000004,3.0,13.03481983033652,13.03481983033652,114.87679853860755,0.01,13.03481983033652,"ENTRY NEARUSDT: notional=13.034820, capital=114.88, units=1.103524, risk_amount=1.1488, trade_risk=1.1488",False,114.87679853860755,NEARUSDT,8,0.14985590778097863,0.280499519692603,0.1700288184438053,0.280499519692603,11.989,11.52,12.853,0,0.0,-0.20172268212960845,True,True,0,False,10.770999999999999,24,984,2022-02-11 08:00:00,11.969,-0.20999331209692246,stop_loss,trailing_stop,114.66680522651062,
SHORT,19.805,3.0,0.226071,,18.765,0.9447571110360892,TREND,36.7259,0.3014,8.6493,31.6351,3.0,3_to_4,0.5,,True,,,0.3150000000000013,,,BOS,True,,,20.68,2022-02-11 19:30:00,2.5,momentum,full,NONE,False,momentum,15.0,BELOW,0.9295000000000009,15m,0.6168198237036606,1.1466680522651063,1.1466680522651063,0.9295000000000009,3.0,24.432233216901995,24.432233216901995,114.66680522651062,0.01,12.216116608450998,"ENTRY DOTUSDT: notional=24.432233, capital=114.67, units=1.233640, risk_amount=1.1467, trade_risk=1.1467",False,114.66680522651062,DOTUSDT,12,1.2318450779989225,1.6783216783216754,0.0,1.6783216783216754,19.805,18.245,20.7345,0,0.5399317965990854,0.9447571110360892,True,True,1,True,18.8755,25,1003,2022-02-12 07:00:00,18.765,1.1481176330075884,take_profit,TP,116.3548546561173,
SHORT,11.037,2.0,0.171643,,10.731,0.19557237071419276,TREND,39.5811,0.2289,12.0474,35.1436,4.0,4_to_5,1.0,BEARISH_BOS,True,,,0.21399999999999864,,,BOS,True,,,12.308,2022-02-11 21:15:00,2.5,zone,full,NONE,False,zone,,BELOW,1.270999999999999,15m,0.9021778538671181,1.1466680522651063,1.1466680522651063,1.270999999999999,3.0,9.957336973131383,9.957336973131383,114.66680522651062,0.01,9.957336973131383,"ENTRY NEARUSDT: notional=9.957337, capital=114.67, units=0.902178, risk_amount=1.1467, trade_risk=1.1467",False,114.66680522651062,NEARUSDT,11,0.3328088119590876,0.5011801730920542,0.0,0.5011801730920542,11.037,10.4,12.308,0,0.0,0.19557237071419276,True,True,0,False,9.766000000000002,26,1005,2022-02-12 08:00:00,10.731,0.2485724831777388,take_profit,TP,116.60342713929504,
